"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","entrez","symbol","chr","start","end","strand","biotype","description"
"1368","ENSG00000213190",185.693211714573,-0.78241491223336,0.226744901990641,-3.4506394867729,0.00055926008319961,0.0065304502390579,10962,"MLLT11","1",151057758,151068497,1,"protein_coding","myeloid/lymphoid or mixed-lineage leukemia; translocated to, 11 [Source:HGNC Symbol;Acc:HGNC:16997]"
"219","ENSG00000100485",939.575766528231,0.544708045550886,0.157951102948417,3.44858652698851,0.0005635288861181,0.0065643683276619,6655,"SOS2","14",50117120,50231558,-1,"protein_coding","son of sevenless homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:11188]"
"330","ENSG00000108861",2140.53602424678,0.504109192441714,0.146186002887796,3.44840944059904,0.000563898527189708,0.0065643683276619,1845,"DUSP3","17",43766121,43778988,-1,"protein_coding","dual specificity phosphatase 3 [Source:HGNC Symbol;Acc:HGNC:3069]"
"1123","ENSG00000173915",651.251876321884,0.364161486600536,0.105597963317576,3.44856543781394,0.000563572894742724,0.0065643683276619,84833,"USMG5","10",103389041,103396466,-1,"protein_coding","up-regulated during skeletal muscle growth 5 homolog (mouse) [Source:HGNC Symbol;Acc:HGNC:30889]"
"1176","ENSG00000180917",361.376785511499,-0.518049859146184,0.150226204982327,-3.44846532738498,0.000563781847592043,0.0065643683276619,55783,"CMTR2","16",71281389,71289715,-1,"protein_coding","cap methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:25635]"
"62","ENSG00000059758",827.556023443557,-0.461763999837031,0.133916318801251,-3.4481533241841,0.000564433530961525,0.00656554978987119,5128,"CDK17","12",96278261,96400560,-1,"protein_coding","cyclin-dependent kinase 17 [Source:HGNC Symbol;Acc:HGNC:8750]"
"1406","ENSG00000244405",529.872728580007,0.679349952606413,0.19703157218057,3.44792433561776,0.000564912267363803,0.0065660754330198,2119,"ETV5","3",186046308,186110318,-1,"protein_coding","ets variant 5 [Source:HGNC Symbol;Acc:HGNC:3494]"
"1177","ENSG00000180957",1134.41233389616,0.300420222605905,0.08716932609251,3.44639836135797,0.000568112224343755,0.00659820524362436,23760,"PITPNB","22",27851669,27920134,-1,"protein_coding","phosphatidylinositol transfer protein, beta [Source:HGNC Symbol;Acc:HGNC:9002]"
"1106","ENSG00000172935",3142.67174578307,0.55392565885039,0.160773382710185,3.4453816266895,0.000570253671102279,0.00661800141673871,116535,"MRGPRF","11",69004395,69013409,-1,"protein_coding","MAS-related GPR, member F [Source:HGNC Symbol;Acc:HGNC:24828]"
"755","ENSG00000147274",2952.1980292498,-0.50399874308815,0.146323710800713,-3.4444092507644,0.000572308719230065,0.00663676535431802,27316,"RBMX","X",136848004,136880764,-1,"protein_coding","RNA binding motif protein, X-linked [Source:HGNC Symbol;Acc:HGNC:9910]"
"1362","ENSG00000206561",42.1715802488446,-1.25900992665957,0.365678001894388,-3.44294685525871,0.000575412377416884,0.00666255386542715,8292,"COLQ","3",15450133,15521751,-1,"protein_coding","collagen-like tail subunit (single strand of homotrimer) of asymmetric acetylcholinesterase [Source:HGNC Symbol;Acc:HGNC:2226]"
"1413","ENSG00000254986",763.816319691778,0.460950662937432,0.133880471407607,3.44300149298131,0.000575296137898007,0.00666255386542715,10072,"DPP3","11",66480013,66509657,1,"protein_coding","dipeptidyl-peptidase 3 [Source:HGNC Symbol;Acc:HGNC:3008]"
"353","ENSG00000110906",2898.3850727769,0.44160569696569,0.128305132379275,3.44183968931411,0.000577772544246964,0.00668477095692916,83892,"KCTD10","12",109448656,109477544,-1,"protein_coding","potassium channel tetramerization domain containing 10 [Source:HGNC Symbol;Acc:HGNC:23236]"
"408","ENSG00000116016",22509.898342572,-0.674675654528445,0.196057066526511,-3.44122079597276,0.000579095775368285,0.00669496604423869,2034,"EPAS1","2",46293667,46386703,1,"protein_coding","endothelial PAS domain protein 1 [Source:HGNC Symbol;Acc:HGNC:3374]"
"25","ENSG00000019186",13.9194911038103,-3.87296823529681,1.12556249234362,-3.44091799579481,0.00057974420778487,0.00669735013493658,1591,"CYP24A1","20",54153449,54173973,-1,"protein_coding","cytochrome P450, family 24, subfamily A, polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:2602]"
"232","ENSG00000101255",287.952541212551,-1.05198500667264,0.305890171968387,-3.43909384176409,0.000583664873256354,0.00673750343404533,57761,"TRIB3","20",362835,397559,1,"protein_coding","tribbles pseudokinase 3 [Source:HGNC Symbol;Acc:HGNC:16228]"
"1199","ENSG00000182957",773.684237969596,-0.591866682140505,0.172144351053716,-3.4381998509833,0.000585595333424474,0.00675463924197537,221178,"SPATA13","13",23979805,24307074,1,"protein_coding","spermatogenesis associated 13 [Source:HGNC Symbol;Acc:HGNC:23222]"
"6","ENSG00000004700",1510.20849871797,0.409553180074445,0.119140299940142,3.43757049697046,0.000586957907356428,0.00676005894061833,5965,"RECQL","12",21468911,21501669,-1,"protein_coding","RecQ helicase-like [Source:HGNC Symbol;Acc:HGNC:9948]"
"1312","ENSG00000197702",5727.43853424502,0.440926521200487,0.128261048613414,3.4377274002294,0.000586617930270554,0.00676005894061833,55742,"PARVA","11",12377185,12530801,1,"protein_coding","parvin, alpha [Source:HGNC Symbol;Acc:HGNC:14652]"
"1138","ENSG00000175928",12.8628543912296,-2.38490421612631,0.693826699173388,-3.43731974997163,0.000587501605344781,0.00676117918916923,57633,"LRRN1","3",3799437,3847703,1,"protein_coding","leucine rich repeat neuronal 1 [Source:HGNC Symbol;Acc:HGNC:20980]"
"298","ENSG00000105989",317.4541742328,-2.9841082231972,0.868534646283783,-3.43579641406979,0.000590814763461562,0.00679414547655684,7472,"WNT2","7",117276631,117323289,-1,"protein_coding","wingless-type MMTV integration site family member 2 [Source:HGNC Symbol;Acc:HGNC:12780]"
"1375","ENSG00000213853",1368.23002424322,0.563934498120486,0.16420445398894,3.43434349325548,0.00059399097125698,0.00682548805742561,2013,"EMP2","16",10528422,10580698,-1,"protein_coding","epithelial membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:3334]"
"172","ENSG00000090238",990.248180404083,0.42310832558377,0.123232302818472,3.43342058783914,0.000596016767543593,0.00684357387751912,83719,"YPEL3","16",30092314,30096915,-1,"protein_coding","yippee-like 3 [Source:HGNC Symbol;Acc:HGNC:18327]"
"547","ENSG00000131437",385.405809178656,-0.666072147498888,0.194143790258704,-3.43081870716196,0.000601762623262919,0.0069043143403916,11127,"KIF3A","5",132692628,132737638,-1,"protein_coding","kinesin family member 3A [Source:HGNC Symbol;Acc:HGNC:6319]"
"208","ENSG00000100092",153.00336722171,-0.645352318908595,0.188284347572011,-3.42754098909776,0.000609074346591042,0.00697527683513495,23616,"SH3BP1","22",37634654,37666932,1,"protein_coding","SH3-domain binding protein 1 [Source:HGNC Symbol;Acc:HGNC:10824]"
"297","ENSG00000105974",12321.0962502313,0.604564622967836,0.176390205925158,3.42742738916214,0.000609329234261046,0.00697527683513495,857,"CAV1","7",116524785,116561184,1,"protein_coding","caveolin 1, caveolae protein, 22kDa [Source:HGNC Symbol;Acc:HGNC:1527]"
"1112","ENSG00000173114",63.868510860744,-1.08644992355707,0.316963351068366,-3.42768310561788,0.000608755615093714,0.00697527683513495,54674,"LRRN3","7",111091006,111125454,1,"protein_coding","leucine rich repeat neuronal 3 [Source:HGNC Symbol;Acc:HGNC:17200]"
"709","ENSG00000143761",5783.76268486053,0.327004632739287,0.0954457716273061,3.42607773151194,0.000612365107647656,0.00700473531368863,375,"ARF1","1",228082660,228099212,1,"protein_coding","ADP-ribosylation factor 1 [Source:HGNC Symbol;Acc:HGNC:652]"
"488","ENSG00000125398",572.180247871156,-1.23874005893822,0.361654154687707,-3.42520621671798,0.000614332935575529,0.00702194136550293,6662,"SOX9","17",72121020,72126420,1,"protein_coding","SRY (sex determining region Y)-box 9 [Source:HGNC Symbol;Acc:HGNC:11204]"
"768","ENSG00000148719",1093.71405582594,0.322549350461766,0.0941938090732868,3.42431581900259,0.000616349475675719,0.00703066730692747,54788,"DNAJB12","10",72332830,72355230,-1,"protein_coding","DnaJ (Hsp40) homolog, subfamily B, member 12 [Source:HGNC Symbol;Acc:HGNC:14891]"
"831","ENSG00000155269",22.696460014238,-1.77285184596019,0.517716406816068,-3.42436867485646,0.000616229597924275,0.00703066730692747,27201,"GPR78","4",8558725,8619761,1,"protein_coding","G protein-coupled receptor 78 [Source:HGNC Symbol;Acc:HGNC:4528]"
"959","ENSG00000164930",1405.69132316467,1.00124359266713,0.292397556838938,3.42425430462352,0.000616489018395489,0.00703066730692747,8323,"FZD6","8",103298433,103332866,1,"protein_coding","frizzled class receptor 6 [Source:HGNC Symbol;Acc:HGNC:4044]"
"57","ENSG00000054938",90.1662293940166,-1.25678894198896,0.367321020341662,-3.42150019299186,0.000622766807824591,0.00709195829448871,25884,"CHRDL2","11",74696429,74731385,-1,"protein_coding","chordin-like 2 [Source:HGNC Symbol;Acc:HGNC:24168]"
"1118","ENSG00000173611",639.575485412595,-0.592696181200244,0.173227722052803,-3.42148574244704,0.000622799903048529,0.00709195829448871,286205,"SCAI","9",124942608,125143506,-1,"protein_coding","suppressor of cancer cell invasion [Source:HGNC Symbol;Acc:HGNC:26709]"
"521","ENSG00000128606",1254.18530971668,-2.21173890838307,0.646498231440783,-3.421105891433,0.00062367044031153,0.00709653555110302,10234,"LRRC17","7",102912991,102944949,1,"protein_coding","leucine rich repeat containing 17 [Source:HGNC Symbol;Acc:HGNC:16895]"
"1077","ENSG00000171135",469.879012193548,0.38132834029546,0.111481182834234,3.4205623819266,0.000624918016826278,0.00710539291654202,84522,"JAGN1","3",9890554,9894349,1,"protein_coding","jagunal homolog 1 [Source:HGNC Symbol;Acc:HGNC:26926]"
"1092","ENSG00000172123",407.499839507768,0.74425005443707,0.217640708695631,3.41962704908252,0.000627070425556534,0.00712451732562169,55106,"SLFN12","17",35411060,35433283,-1,"protein_coding","schlafen family member 12 [Source:HGNC Symbol;Acc:HGNC:25500]"
"1281","ENSG00000196391",54.1673080829182,-1.45517924530626,0.425841880645891,-3.41718208434346,0.000632729454983391,0.00718342398480019,342132,"ZNF774","15",90352245,90369146,1,"protein_coding","zinc finger protein 774 [Source:HGNC Symbol;Acc:HGNC:33108]"
"509","ENSG00000127083",306.138735647406,1.80206451217011,0.527434021521916,3.41666339037105,0.00063393609823375,0.00719173199082408,4958,"OMD","9",92414245,92424461,-1,"protein_coding","osteomodulin [Source:HGNC Symbol;Acc:HGNC:8134]"
"1172","ENSG00000179632",2185.72551973279,0.296716733051761,0.0868576814477629,3.41612541465558,0.000635189857987469,0.00720056167606304,84232,"MAF1","8",144104499,144107611,1,"protein_coding","MAF1 homolog, negative regulator of RNA polymerase III [Source:HGNC Symbol;Acc:HGNC:24966]"
"734","ENSG00000145687",763.552382165586,-0.562175142189073,0.164633019703905,-3.41471682412285,0.000638483532052946,0.00723248548462368,23635,"SSBP2","5",81413021,81751797,-1,"protein_coding","single-stranded DNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:15831]"
"122","ENSG00000075975",960.017007156426,0.520895263021388,0.15262856292854,3.4128295060032,0.000642921509458329,0.00727731409622302,23609,"MKRN2","3",12557014,12583713,1,"protein_coding","makorin ring finger protein 2 [Source:HGNC Symbol;Acc:HGNC:7113]"
"60","ENSG00000057252",1249.41169524753,0.651756567064779,0.19106330067879,3.4112075147309,0.000646758485281193,0.00730990609669225,6646,"SOAT1","1",179293714,179358680,1,"protein_coding","sterol O-acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:11177]"
"1353","ENSG00000205758",365.014335577183,-0.394427083019233,0.115626931983447,-3.4112042605757,0.000646766204659466,0.00730990609669225,9946,"CRYZL1","21",33589341,33643926,-1,"protein_coding","crystallin, zeta (quinone reductase)-like 1 [Source:HGNC Symbol;Acc:HGNC:2420]"
"980","ENSG00000166189",385.773170347917,0.521414111573558,0.152952658991927,3.40899017388823,0.000652038282540163,0.00736399685985888,79803,"HPS6","10",102065390,102068038,1,"protein_coding","Hermansky-Pudlak syndrome 6 [Source:HGNC Symbol;Acc:HGNC:18817]"
"349","ENSG00000110442",446.622206050659,-0.433284012826995,0.127131045442447,-3.40816840858236,0.000654005179969146,0.00737789041199828,29099,"COMMD9","11",36269284,36289449,-1,"protein_coding","COMM domain containing 9 [Source:HGNC Symbol;Acc:HGNC:25014]"
"1388","ENSG00000226887",20.991472776473,1.53699464846446,0.450986912009313,3.40806929765785,0.000654242774731838,0.00737789041199828,100288413,"ERVMER34-1","4",52722618,52751640,-1,"protein_coding","endogenous retrovirus group MER34, member 1 [Source:HGNC Symbol;Acc:HGNC:42970]"
"1357","ENSG00000206172",10.1593742593762,-2.71097421855174,0.795583843919739,-3.4075279925182,0.000655541841483015,0.00738703957534246,3039,"HBA1","16",176680,177522,1,"protein_coding","hemoglobin, alpha 1 [Source:HGNC Symbol;Acc:HGNC:4823]"
"929","ENSG00000163755",747.456790830525,-0.383546498325351,0.112567627204563,-3.40725400232834,0.000656200298705612,0.00738896172780408,84343,"HPS3","3",149129584,149173732,1,"protein_coding","Hermansky-Pudlak syndrome 3 [Source:HGNC Symbol;Acc:HGNC:15597]"
"611","ENSG00000135976",274.336398257575,-0.54189832288072,0.159075239810889,-3.40655354991095,0.000657886433205857,0.00740244430230513,375248,"ANKRD36","2",97113496,97264521,1,"protein_coding","ankyrin repeat domain 36 [Source:HGNC Symbol;Acc:HGNC:24079]"
"899","ENSG00000162604",832.935867396351,0.61097087523486,0.179487312607231,3.4039780659697,0.000664120860354899,0.0074670456051039,83941,"TM2D1","1",61681046,61725423,-1,"protein_coding","TM2 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24142]"
"212","ENSG00000100206",45.9588318768676,1.62742737456303,0.478141297843762,3.40365365196883,0.000664910047316097,0.00747037289807292,11144,"DMC1","22",38518949,38570286,-1,"protein_coding","DNA meiotic recombinase 1 [Source:HGNC Symbol;Acc:HGNC:2927]"
"190","ENSG00000095380",561.350893294953,0.447675042879577,0.131573479065145,3.40247172956431,0.000667792636673859,0.007491644061056,54187,"NANS","9",98056739,98083075,1,"protein_coding","N-acetylneuraminic acid synthase [Source:HGNC Symbol;Acc:HGNC:19237]"
"1431","ENSG00000276023",24.3289230477505,1.66472918120477,0.489247532312651,3.40263173803999,0.000667401713296925,0.007491644061056,11072,"DUSP14","17",37489831,37513501,1,"protein_coding","dual specificity phosphatase 14 [Source:HGNC Symbol;Acc:HGNC:17007]"
"165","ENSG00000088756",748.740014748429,-1.49316398063079,0.438932237114069,-3.40180978833585,0.000669412116077455,0.00750425351442861,79822,"ARHGAP28","18",6729718,6915716,1,"protein_coding","Rho GTPase activating protein 28 [Source:HGNC Symbol;Acc:HGNC:25509]"
"1293","ENSG00000196843",482.065854464635,0.723279350166003,0.212834881304033,3.39831208932714,0.00067803024019988,0.00759524259454674,10865,"ARID5A","2",96536743,96552638,1,"protein_coding","AT rich interactive domain 5A (MRF1-like) [Source:HGNC Symbol;Acc:HGNC:17361]"
"173","ENSG00000090565",1000.3221119799,0.477730600624384,0.140589210365416,3.39806020236317,0.000678654839200318,0.00759662050235684,9727,"RAB11FIP3","16",425619,523011,1,"protein_coding","RAB11 family interacting protein 3 (class II) [Source:HGNC Symbol;Acc:HGNC:17224]"
"425","ENSG00000117479",264.991226017554,1.07574318781214,0.316801272631402,3.395640361154,0.000684682581330738,0.00764713694266522,10560,"SLC19A2","1",169463909,169486003,-1,"protein_coding","solute carrier family 19 (thiamine transporter), member 2 [Source:HGNC Symbol;Acc:HGNC:10938]"
"426","ENSG00000117500",2249.75988525745,0.370912210578724,0.109227258067371,3.39578432290177,0.000684322589836396,0.00764713694266522,50999,"TMED5","1",93149742,93180728,-1,"protein_coding","transmembrane emp24 protein transport domain containing 5 [Source:HGNC Symbol;Acc:HGNC:24251]"
"916","ENSG00000163320",2208.98291394647,0.30943308357912,0.091119097756045,3.39591909050254,0.00068398574872267,0.00764713694266522,8545,"CGGBP1","3",88051944,88149885,-1,"protein_coding","CGG triplet repeat binding protein 1 [Source:HGNC Symbol;Acc:HGNC:1888]"
"1377","ENSG00000214447",34.7227109323899,-1.36808604964341,0.402954146219094,-3.39514076844751,0.000685933231301165,0.00765545968169207,388389,"FAM187A","17",44899712,44905390,1,"protein_coding","family with sequence similarity 187, member A [Source:HGNC Symbol;Acc:HGNC:35153]"
"1247","ENSG00000186918",3021.31730787727,0.702475635211387,0.20697846114386,3.39395525181305,0.000688909484233477,0.00768301482968778,55893,"ZNF395","8",28345585,28402701,-1,"protein_coding","zinc finger protein 395 [Source:HGNC Symbol;Acc:HGNC:18737]"
"811","ENSG00000153823",1410.61359772481,0.62789431259912,0.185063512741702,3.39285850191057,0.000691673571587272,0.00770816500492217,55022,"PID1","2",228850526,229271285,-1,"protein_coding","phosphotyrosine interaction domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26084]"
"451","ENSG00000121210",445.587234703378,-0.629071245932136,0.185441752142145,-3.39228484775067,0.000693123427546264,0.00771864287513836,23240,"KIAA0922","4",153466346,153636711,1,"protein_coding","KIAA0922 [Source:HGNC Symbol;Acc:HGNC:29146]"
"1324","ENSG00000198467",19142.6096974936,0.76135010677477,0.224658568468991,3.38892084981774,0.000701682614161408,0.00780821689307459,7169,"TPM2","9",35681992,35691020,-1,"protein_coding","tropomyosin 2 (beta) [Source:HGNC Symbol;Acc:HGNC:12011]"
"159","ENSG00000086102",1135.06485181789,-0.327348217746938,0.096601455870491,-3.38864683556942,0.00070238411079391,0.00781028440379865,4799,"NFX1","9",33290511,33371157,1,"protein_coding","nuclear transcription factor, X-box binding 1 [Source:HGNC Symbol;Acc:HGNC:7803]"
"1369","ENSG00000213462",223.809931875353,-0.538199273961191,0.158867304936583,-3.38772835717223,0.000704740239294938,0.00783073435372108,2086,"ERV3-1","7",64990809,65006743,-1,"protein_coding","endogenous retrovirus group 3, member 1 [Source:HGNC Symbol;Acc:HGNC:3454]"
"1168","ENSG00000179295",7682.32257832926,0.453304225056078,0.133816383985243,3.38750914914924,0.000705303647655363,0.00783124907898862,5781,"PTPN11","12",112418351,112509913,1,"protein_coding","protein tyrosine phosphatase, non-receptor type 11 [Source:HGNC Symbol;Acc:HGNC:9644]"
